name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,language
Rosario,Epik High,62,0.753,0.601,9.0,-6.397,0.0,0.21600000000000005,0.205,0.0,0.0848,0.462,129.79399999999998,230066.0,2021.0,Korean
FIANCÉ,MINO,58,0.664,0.737,5.0,-3.911,1.0,0.0304,0.026,0.0,0.125,0.505,139.904,207987.0,2018.0,Korean
THE BENEFITS OF HEARTBREAK,Epik High,44,0.632,0.309,10.0,-13.615,0.0,0.264,0.805,0.0061600000000000005,0.116,0.268,68.027,210021.0,2017.0,Korean
US AGAINST THE WORLD,Epik High,33,0.743,0.652,5.0,-7.7,1.0,0.138,0.5820000000000001,9.51e-06,0.151,0.396,90.00200000000002,241632.0,2017.0,Korean
MUNBAE-DONG,Epik High,35,0.5920000000000001,0.528,6.0,-7.959,0.0,0.094,0.314,0.0,0.168,0.442,170.259,283434.0,2017.0,Korean
She Said (with BIBI),Crush,45,0.688,0.652,10.0,-4.742,0.0,0.126,0.297,1.15e-06,0.102,0.601,142.09799999999996,208787.0,2020.0,Korean
Step By Step (with yoonmirae),Crush,43,0.643,0.63,4.0,-7.297999999999999,0.0,0.0673,0.581,0.0,0.387,0.691,127.958,272560.0,2020.0,Korean
NO ONE,LeeHi,60,0.745,0.613,11.0,-5.3679999999999986,0.0,0.0427,0.226,0.0,0.0664,0.542,91.996,194596.0,2019.0,Korean
GOTTASADAE,BewhY,59,0.8059999999999999,0.6779999999999999,10.0,-3.841,0.0,0.0895,0.14300000000000002,0.00418,0.331,0.433,131.994,133320.0,2019.0,Korean
Side by Side,BewhY,57,0.542,0.909,9.0,-5.622999999999998,0.0,0.478,0.13699999999999998,2.4100000000000006e-05,0.342,0.375,125.13,169387.0,2020.0,Korean
X,CHUNG HA,27,0.413,0.868,5.0,-3.427,1.0,0.0482,0.35100000000000003,0.0,0.498,0.396,137.936,255496.0,2021.0,Korean
seoul (prod. HONNE),RM,71,0.5870000000000001,0.664,0.0,-8.63,1.0,0.0645,0.344,2.47e-05,0.324,0.453,99.8,275955.0,2018.0,Korean
badbye,RM,62,0.241,0.536,7.0,-8.88,1.0,0.0432,0.0948,0.0107,0.29600000000000004,0.229,142.129,112607.0,2018.0,Korean
Strange,Agust D,68,0.627,0.662,7.0,-8.121,1.0,0.203,0.00236,0.0,0.157,0.207,90.008,196529.0,2020.0,Korean
uhgood,RM,62,0.536,0.5589999999999999,0.0,-6.8260000000000005,1.0,0.0501,0.00135,0.016,0.132,0.0964,85.971,194384.0,2018.0,Korean
forever rain,RM,65,0.389,0.591,7.0,-8.437000000000001,1.0,0.0622,0.0307,6.53e-05,0.392,0.252,138.90200000000002,271806.0,2018.0,Korean
tokyo,RM,66,0.447,0.263,5.0,-13.754,0.0,0.0342,0.828,0.0049,0.118,0.0721,147.161,208937.0,2018.0,Korean
Change,RM,60,0.364,0.8490000000000001,11.0,-3.562,0.0,0.355,0.0237,0.0,0.0615,0.326,179.592,277970.0,2017.0,Korean
Eeny Meeny,U-KNOW,47,0.904,0.545,8.0,-4.0280000000000005,0.0,0.0641,0.29100000000000004,2.4100000000000006e-05,0.0535,0.506,109.962,159773.0,2021.0,Korean
Mr.,KARA,51,0.7809999999999999,0.991,4.0,-1.5019999999999998,0.0,0.069,0.0589,0.00104,0.125,0.805,126.063,193613.0,2009.0,Korean
Mamma Mia,KARA,49,0.6970000000000001,0.927,0.0,-2.268,1.0,0.0772,0.0424,0.0,0.1,0.8,128.084,212950.0,2014.0,Korean
Love So Sweet,Cherry Bullet,60,0.76,0.8109999999999999,6.0,-1.682,0.0,0.308,0.162,0.0,0.133,0.728,149.966,188053.0,2021.0,Korean
Follow Me,Cherry Bullet,39,0.847,0.7170000000000001,8.0,-3.131,1.0,0.0793,0.058,1.15e-05,0.277,0.508,110.989,221973.0,2021.0,Korean
Play With Life,Hwa Sa,48,0.56,0.653,7.0,-5.664,1.0,0.345,0.147,0.0,0.156,0.69,104.254,141571.0,2021.0,Korean
I'm Not Cool,HyunA,40,0.883,0.845,11.0,-2.069,1.0,0.0585,0.0161,0.00157,0.29,0.6559999999999999,116.004,174173.0,2021.0,Korean
"Party, Feel, Love (Feat. DAWN)",HyunA,22,0.7759999999999999,0.46,5.0,-6.504,0.0,0.327,0.4320000000000001,7.96e-06,0.154,0.325,140.011,209560.0,2021.0,Korean
후회해 (Duet. 헤이즈) Regrets (Duet. Heize),J.Y. Park feat. Heize,26,0.412,0.569,5.0,-5.631,1.0,0.0484,0.627,0.0,0.208,0.41,187.191,217197.0,2017.0,Korean
당돌한 여자,Jihyo,42,0.725,0.579,7.0,-5.034,0.0,0.0328,0.453,0.0,0.124,0.532,129.917,185533.0,2015.0,Korean
인기가요 뮤직크러쉬 Pt. 1 - 내가 예뻐진 이유,Ben,25,0.35700000000000004,0.454,4.0,-5.603,1.0,0.0304,0.845,0.0,0.106,0.229,138.179,242007.0,2016.0,Korean
The Boys,Girls' Generation,45,0.885,0.941,1.0,-0.5870000000000001,0.0,0.07400000000000001,0.19,0.0,0.218,0.923,114.987,226890.0,2011.0,Korean
Eat My Love,BIBI,53,0.833,0.743,8.0,-4.408,1.0,0.0367,0.446,0.0,0.104,0.802,119.981,162867.0,2021.0,Korean
Wannabe,HYOYEON,39,0.645,0.929,5.0,-2.0,0.0,0.117,0.138,0.0,0.269,0.815,150.02100000000004,182833.0,2017.0,Korean
No Drama,SUPER JUNIOR,33,0.715,0.769,1.0,-4.648,0.0,0.0354,0.0359,0.0,0.0753,0.939,140.015,198167.0,2020.0,Korean
Obliviate,Lovelyz,47,0.68,0.904,10.0,-2.056,0.0,0.117,0.287,0.0,0.103,0.602,117.995,202107.0,2020.0,Korean
Feel Good (SECRET CODE),fromis_9,32,0.6579999999999999,0.915,10.0,-3.736,0.0,0.0967,0.0437,0.0,0.29100000000000004,0.841,125.0,224587.0,2020.0,Korean
Trouble Maker,Trouble Maker,57,0.838,0.805,10.0,-2.7230000000000003,0.0,0.0541,0.0826,3.77e-06,0.0778,0.952,115.026,219638.0,2011.0,Korean
ZERO:ATTITUDE (Feat. pH-1),SOYOU,54,0.738,0.951,11.0,-0.754,0.0,0.124,0.0227,0.0,0.28300000000000003,0.73,119.964,180907.0,2021.0,Korean
Forever (약속),aespa,63,0.353,0.7290000000000001,3.0,-3.792,1.0,0.0453,0.332,0.0,0.306,0.277,184.067,298173.0,2021.0,Korean
Coming Home,JJ Project,43,0.74,0.731,8.0,-6.086,1.0,0.0437,0.0114,8.22e-05,0.149,0.467,104.984,213453.0,2017.0,Korean
꽂혔어 Hooked,JJ Project,28,0.669,0.968,11.0,-2.327,1.0,0.179,0.0153,1.3699999999999998e-05,0.257,0.727,105.032,195533.0,2012.0,Korean
BEHIND THE MASK,TWICE,55,0.362,0.813,5.0,-4.247,1.0,0.113,0.0689,0.0,0.195,0.34600000000000003,86.46799999999998,218533.0,2020.0,Korean
나비잠 Sweet Dream,KIM HEECHUL,42,0.393,0.659,6.0,-4.283,1.0,0.032,0.305,0.0,0.132,0.208,86.955,274718.0,2016.0,Korean
짬에서 나오는 바이브 Charm of Life,KIM HEECHUL,30,0.747,0.8370000000000001,5.0,-3.359,0.0,0.197,0.03,0.0,0.168,0.519,127.951,215424.0,2017.0,Korean
나도 여자예요,Minah,37,0.557,0.912,1.0,-1.758,0.0,0.28,0.332,0.0,0.0583,0.7140000000000001,187.982,194507.0,2015.0,Korean
Cider,YEZI,38,0.758,0.8540000000000001,1.0,-4.399,1.0,0.0939,0.161,0.0,0.276,0.439,100.017,188077.0,2016.0,Korean
Encore,GOT7,63,0.4920000000000001,0.7559999999999999,2.0,-4.482,1.0,0.0406,0.0434,0.0,0.887,0.262,173.82,212870.0,2021.0,Korean
"내일, 오늘 Tomorrow, Today",JJ Project,55,0.599,0.6759999999999999,1.0,-3.761,1.0,0.043,0.0162,0.0,0.123,0.5770000000000001,110.05,235069.0,2017.0,Korean
What We Gonna Do,Cosmos Hippie,31,0.8079999999999999,0.506,10.0,-7.907999999999999,1.0,0.0347,0.47,0.00469,0.0814,0.647,104.986,220561.0,2016.0,Korean
Blooming Story (Feat. Jo Hae Jin),Tearliner,58,0.501,0.541,6.0,-8.804,1.0,0.0371,0.713,4.41e-05,0.119,0.321,156.085,164573.0,2019.0,Korean
Such,Kang Hyun Min,41,0.588,0.439,3.0,-6.556,1.0,0.0272,0.605,0.000207,0.12,0.0998,125.996,262627.0,2016.0,Korean
Attraction,Tearliner,39,0.537,0.342,3.0,-6.799,1.0,0.0285,0.64,5.66e-06,0.105,0.157,131.825,248351.0,2016.0,Korean
Dreamer,Kim Feel,6,0.481,0.402,8.0,-5.808,1.0,0.0274,0.168,1.86e-06,0.0886,0.36,150.122,250813.0,2019.0,Korean
Fairy of Shampoo,TOMORROW X TOGETHER,32,0.544,0.7959999999999999,1.0,-5.754,1.0,0.0604,0.313,0.00673,0.42,0.473,105.145,267099.0,2020.0,Korean
Drama,TOMORROW X TOGETHER,28,0.632,0.961,1.0,-2.392,0.0,0.0688,0.0705,0.0,0.26,0.7140000000000001,126.001,209563.0,2020.0,Korean
This Life,Moon Sung Nam,17,0.556,0.413,5.0,-6.4670000000000005,1.0,0.0295,0.574,6.25e-06,0.111,0.22,135.931,222245.0,2017.0,Korean
Rainbow,Rothy,42,0.627,0.695,5.0,-5.452000000000001,0.0,0.0583,0.6609999999999999,0.0,0.125,0.7020000000000001,176.045,212910.0,2019.0,Korean
Stars,Rothy,23,0.519,0.635,5.0,-4.899,0.0,0.0447,0.5670000000000001,0.0,0.349,0.129,137.345,260265.0,2017.0,Korean
Star Drawing,Yuziii,39,0.7240000000000001,0.795,4.0,-1.6230000000000002,1.0,0.0288,0.225,3.46e-05,0.146,0.708,99.956,184372.0,2017.0,Korean
Is This Love?,Hong Dae Kwang,38,0.6920000000000001,0.913,0.0,-1.821,1.0,0.0752,0.452,0.0,0.189,0.5479999999999999,133.987,238000.0,2017.0,Korean
Don't Call Me,SHINee,71,0.69,0.7829999999999999,2.0,-2.076,1.0,0.0641,0.0127,0.0,0.0962,0.306,82.02600000000002,220173.0,2021.0,Korean
Fly To My Room,BTS,79,0.764,0.526,11.0,-7.355,1.0,0.212,0.0484,0.0,0.0718,0.588,114.91,222243.0,2020.0,Korean
Telepathy,BTS,81,0.787,0.669,5.0,-4.333,0.0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313.0,2020.0,Korean
Dis-ease,BTS,79,0.731,0.845,8.0,-5.352,1.0,0.132,0.0132,0.0,0.0782,0.484,101.085,239722.0,2020.0,Korean
Lately,CoCo,35,0.892,0.53,1.0,-5.827000000000001,1.0,0.368,0.212,0.0,0.0912,0.454,84.975,159301.0,2021.0,Korean
Slow,SOLE,28,0.405,0.398,1.0,-7.477,1.0,0.0891,0.5920000000000001,2.12e-05,0.109,0.306,83.676,241677.0,2018.0,Korean
talk,SOLE,8,0.512,0.56,11.0,-5.85,0.0,0.0631,0.76,0.0,0.107,0.184,116.804,236600.0,2020.0,Korean
ALGORITHM,BewhY,33,0.6809999999999999,0.779,11.0,-3.575,0.0,0.336,0.0545,3.34e-06,0.0794,0.621,180.228,194667.0,2020.0,Korean
MY TREASURE,TREASURE,64,0.73,0.785,6.0,-4.564,1.0,0.078,0.111,0.0,0.141,0.526,107.931,195982.0,2021.0,Korean
NOBODY,Blue.D,54,0.6859999999999999,0.426,5.0,-7.134,0.0,0.0437,0.5660000000000001,0.0,0.299,0.491,88.626,201184.0,2019.0,Korean
Independence,Blue.D,35,0.583,0.145,0.0,-12.095,1.0,0.0451,0.897,0.0,0.0836,0.1,103.792,202017.0,2021.0,Korean
Sequence,IZ*ONE,57,0.7929999999999999,0.8490000000000001,1.0,-3.137,0.0,0.114,0.0031100000000000004,0.0,0.0506,0.7709999999999999,125.957,190867.0,2020.0,Korean
Dreaming About You,MIYEON,45,0.348,0.5489999999999999,9.0,-4.13,1.0,0.0329,0.768,0.0,0.113,0.21600000000000005,132.921,221093.0,2021.0,Korean
We Already Fell In Love,MIYEON,41,0.35600000000000004,0.8079999999999999,4.0,-3.209,1.0,0.0697,0.6709999999999999,0.0,0.108,0.479,90.656,181373.0,2020.0,Korean
Smile,JEON SOYEON,5,0.6829999999999999,0.635,0.0,-4.737,1.0,0.31,0.407,0.0,0.138,0.349,90.06200000000003,221419.0,2016.0,Korean
Day of a kid,JEON SOYEON,6,0.925,0.679,2.0,-2.525,1.0,0.258,0.192,0.0,0.0663,0.624,120.052,203960.0,2016.0,Korean
Francesca,Hash Swan,36,0.888,0.7979999999999999,7.0,-3.673,1.0,0.0877,0.341,0.0,0.0401,0.8809999999999999,114.975,240823.0,2018.0,Korean
Timeless,BIBI,46,0.511,0.721,6.0,-3.463,0.0,0.0346,0.115,0.000165,0.253,0.257,97.97,201160.0,2021.0,Korean
Honey Drop,PENTAGON,39,0.8059999999999999,0.706,11.0,-4.271,0.0,0.0744,0.0526,0.0,0.246,0.444,124.081,207800.0,2021.0,Korean
Gone,ROSÉ,74,0.647,0.377,6.0,-6.002999999999999,1.0,0.0375,0.594,0.0,0.0768,0.653,79.936,207164.0,2021.0,Korean
Blue Flame,ASTRO,36,0.595,0.902,10.0,-3.047,0.0,0.15,0.161,0.0,0.101,0.789,173.077,194720.0,2019.0,Korean
Lost,Yoon Mirae,41,0.326,0.542,10.0,-4.026,1.0,0.0333,0.302,2.86e-06,0.224,0.223,111.702,196800.0,2020.0,Korean
AUTOMATIC REMIX,Chancellor,49,0.741,0.654,7.0,-5.485,0.0,0.0495,0.145,0.0,0.436,0.539,100.003,938893.0,2020.0,Korean
Sunny,SURAN,46,0.452,0.425,5.0,-10.202,0.0,0.0823,0.59,6.659999999999999e-05,0.373,0.273,83.721,303189.0,2021.0,Korean
My Heart Skip a Beat,PURPLE KISS,43,0.742,0.883,4.0,-3.373,0.0,0.0741,0.0283,0.0,0.254,0.82,115.95,197413.0,2020.0,Korean
Skip Skip,PURPLE KISS,50,0.7509999999999999,0.828,0.0,-2.736,0.0,0.0495,0.0368,0.0,0.289,0.631,147.935,202587.0,2021.0,Korean
Can We Talk Again,PURPLE KISS,47,0.531,0.871,5.0,-2.08,0.0,0.196,0.126,0.0,0.166,0.628,79.928,184387.0,2021.0,Korean
"Checks (Feat. SUPERBEE, Jay Park & The Quiett)",ASH ISLAND,41,0.928,0.6629999999999999,0.0,-5.609,1.0,0.253,0.0458,0.0,0.0398,0.547,105.065,178456.0,2021.0,Korean
MELODY,ASH ISLAND,55,0.63,0.706,7.0,-4.434,0.0,0.0575,0.378,0.0,0.104,0.5760000000000001,149.97899999999996,180423.0,2021.0,Korean
Abracadabra,Brown Eyed Girls,54,0.8029999999999999,0.973,5.0,-2.343,1.0,0.0953,0.0224,8.57e-05,0.0846,0.794,128.02100000000002,182308.0,2009.0,Korean
What Type of X,Jessi,71,0.7759999999999999,0.6920000000000001,2.0,-3.834,1.0,0.0555,0.0075,0.0,0.0588,0.5429999999999999,95.972,198174.0,2021.0,Korean
Greedyy (Feat. Moon Byul of MAMAMOO),Jea,29,0.789,0.83,11.0,-3.216,0.0,0.102,0.263,0.0,0.12,0.884,93.067,262667.0,2020.0,Korean
Dear. Rude,Jea,30,0.536,0.8029999999999999,6.0,-3.4130000000000003,0.0,0.101,0.0386,0.0,0.218,0.66,195.795,219400.0,2019.0,Korean
Winter Breath,10cm,40,0.69,0.386,3.0,-5.718,1.0,0.0793,0.199,0.0,0.0843,0.647,168.03099999999995,232893.0,2020.0,Korean
Can't Breathe,Kihyun,33,0.5329999999999999,0.698,0.0,-3.703,1.0,0.127,0.13699999999999998,0.0,0.253,0.5670000000000001,173.95,205224.0,2018.0,Korean
O.M.O.M,Kihyun,44,0.728,0.84,6.0,-4.43,0.0,0.0535,0.135,0.0,0.116,0.603,103.993,222280.0,2021.0,Korean
걸어가,공민지,14,0.422,0.404,10.0,-5.926,0.0,0.0334,0.713,0.0,0.131,0.127,67.791,211814.0,2018.0,Korean
괜찮아,Lee Seok Hoon,17,0.448,0.454,10.0,-7.295,1.0,0.0306,0.778,3.95e-06,0.0999,0.249,122.342,225013.0,2018.0,Korean
하얀비,Hangzoo,26,0.562,0.754,5.0,-4.299,0.0,0.0472,0.496,0.0,0.155,0.505,86.10700000000001,212384.0,2018.0,Korean
Blue Turns Pink,Stella Jang,36,0.617,0.5479999999999999,4.0,-6.352,1.0,0.028,0.805,0.0,0.158,0.453,97.039,203397.0,2021.0,Korean
By My Side,JUNNY,61,0.466,0.429,8.0,-4.52,1.0,0.0445,0.672,0.0,0.0928,0.375,179.46200000000005,206680.0,2020.0,Korean
AURA (feat. pH-1) (Prod. GXXD),JUNNY,54,0.42,0.841,2.0,-4.547,1.0,0.274,0.125,0.0,0.312,0.453,83.289,206640.0,2020.0,Korean
Control Me,Colde,53,0.6579999999999999,0.633,7.0,-7.392,0.0,0.0921,0.81,0.0,0.17,0.742,171.895,206999.0,2019.0,Korean
사랑해 (I fxxking love you),Colde,49,0.6579999999999999,0.546,6.0,-6.115,0.0,0.0256,0.66,0.000297,0.107,0.32,79.986,243000.0,2019.0,Korean
The Museum,Colde,53,0.772,0.49,0.0,-6.401,0.0,0.0742,0.498,0.0,0.0885,0.62,88.045,199999.0,2021.0,Korean
Poem (Shhh),Colde,46,0.821,0.47,0.0,-11.151,0.0,0.0424,0.7509999999999999,0.00109,0.156,0.607,130.018,171000.0,2018.0,Korean
Trust Me (MIDZY),ITZY,58,0.607,0.525,2.0,-5.853,1.0,0.0432,0.225,0.0,0.0986,0.369,159.838,221639.0,2021.0,Korean
New Rules,TOMORROW X TOGETHER,63,0.762,0.7909999999999999,2.0,-5.267,1.0,0.102,0.015,2.49e-06,0.312,0.393,120.015,174107.0,2019.0,Korean
After School,Weeekly,83,0.634,0.928,1.0,-1.609,1.0,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007,205373.0,2021.0,Korean
Tag Me (@Me),Weeekly,58,0.669,0.971,4.0,-0.8079999999999999,0.0,0.106,0.0991,7.859999999999999e-05,0.301,0.8370000000000001,160.007,220653.0,2020.0,Korean
Troll (Feat. DEAN),IU,63,0.695,0.677,9.0,-4.186,1.0,0.212,0.394,0.0,0.274,0.6629999999999999,80.956,189920.0,2021.0,Korean
Coin,IU,68,0.725,0.879,1.0,-3.3510000000000004,1.0,0.101,0.008490000000000001,1.25e-06,0.316,0.71,118.092,193080.0,2021.0,Korean
Ah puh,IU,62,0.954,0.732,6.0,-3.618,1.0,0.0445,0.0861,4.05e-06,0.0724,0.8420000000000001,120.985,200293.0,2021.0,Korean
Epilogue,IU,60,0.366,0.47,8.0,-5.51,1.0,0.0322,0.74,0.0,0.0896,0.368,179.609,229573.0,2021.0,Korean
2cm (feat. Paul Kim),MINSEO,40,0.636,0.557,5.0,-5.346,0.0,0.123,0.68,0.0,0.121,0.67,90.01,193968.0,2019.0,Korean
Tomorrow,Han Hee Jung,10,0.5770000000000001,0.203,5.0,-11.156,1.0,0.0372,0.7659999999999999,0.0,0.0933,0.289,133.296,214561.0,2014.0,Korean
Bambi,BAEKHYUN,73,0.438,0.632,7.0,-4.447,0.0,0.0417,0.434,0.0,0.214,0.386,61.45,213053.0,2021.0,Korean
Cry For Love,BAEKHYUN,64,0.706,0.6920000000000001,1.0,-4.084,0.0,0.0483,0.338,0.0,0.113,0.526,136.078,210893.0,2021.0,Korean
Meet Again,KIMSEJEONG,53,0.476,0.44,3.0,-8.508,1.0,0.0488,0.679,0.0,0.0926,0.241,135.814,273587.0,2020.0,Korean
No Problem,Dvwn,53,0.439,0.266,2.0,-7.547999999999999,1.0,0.0329,0.57,0.0,0.108,0.242,69.611,211999.0,2021.0,Korean
Last,Dvwn,55,0.6970000000000001,0.389,7.0,-5.435,1.0,0.0337,0.121,0.0,0.106,0.461,124.032,235667.0,2019.0,Korean
Maybe I am,KIMSEJEONG,41,0.463,0.197,1.0,-9.511,1.0,0.0352,0.857,0.0,0.183,0.192,125.405,228400.0,2021.0,Korean
Teddy bear,KIMSEJEONG,45,0.687,0.7290000000000001,4.0,-3.674,1.0,0.0536,0.282,0.0,0.095,0.405,139.753,239653.0,2021.0,Korean
Warning (Feat. lIlBOI),KIMSEJEONG,61,0.556,0.677,11.0,-3.52,1.0,0.0855,0.124,0.0,0.13,0.61,89.083,208773.0,2021.0,Korean
You don't know me,SOYOU,47,0.505,0.487,6.0,-6.558,1.0,0.0303,0.6829999999999999,0.0,0.112,0.218,135.593,200640.0,2015.0,Korean
My Destiny,Lyn,57,0.34600000000000003,0.4370000000000001,7.0,-6.3420000000000005,1.0,0.0423,0.785,4.23e-05,0.119,0.107,127.145,231840.0,2013.0,Korean
Say hello,Punch,32,0.5760000000000001,0.537,10.0,-3.882,0.0,0.0285,0.7829999999999999,0.0,0.11,0.254,92.205,205470.0,2020.0,Korean
기대해,Girl's Day,52,0.7170000000000001,0.953,0.0,-1.255,1.0,0.0846,0.153,0.0,0.34700000000000003,0.8320000000000001,126.994,196827.0,2013.0,Korean
Daechwita,Agust D,78,0.65,0.8270000000000001,8.0,-4.0139999999999985,1.0,0.0599,0.0229,0.0,0.121,0.223,144.995,225668.0,2020.0,Korean
People,Agust D,72,0.76,0.682,1.0,-6.441,1.0,0.0371,0.0616,0.0,0.118,0.3720000000000001,120.008,197001.0,2020.0,Korean
We Ride,Brave Girls,62,0.602,0.947,0.0,-1.6130000000000002,1.0,0.0615,0.182,1.47e-05,0.132,0.8079999999999999,110.055,189933.0,2020.0,Korean
상상더하기,LABOUM,56,0.664,0.927,5.0,-2.48,1.0,0.0597,0.335,0.0,0.107,0.8690000000000001,115.986,242600.0,2016.0,Korean
INCEPTION,ATEEZ,68,0.607,0.8859999999999999,4.0,-3.77,0.0,0.0847,0.108,0.0,0.31,0.616,149.941,210813.0,2020.0,Korean
Wave,ATEEZ,66,0.624,0.86,1.0,-3.346,1.0,0.0387,0.0886,1.1e-05,0.123,0.447,99.968,203933.0,2019.0,Korean
Hellovenus 5th Single `위글위글`,HELLOVENUS,46,0.8170000000000001,0.816,11.0,-5.152,0.0,0.181,0.0629,0.0,0.32,0.8320000000000001,101.001,203821.0,2015.0,Korean
DESSERT,HYO,62,0.713,0.927,2.0,-3.28,1.0,0.112,0.0586,3.54e-05,0.373,0.618,115.072,200707.0,2020.0,Korean
Think About Me,Raiden,36,0.7490000000000001,0.92,8.0,-3.32,1.0,0.06,0.0133,9.03e-06,0.0708,0.655,112.056,170427.0,2020.0,Korean
The Only (feat. IRENE of Red Velvet),Raiden,48,0.672,0.923,11.0,-3.684,1.0,0.0875,0.102,0.0,0.129,0.395,116.028,186918.0,2019.0,Korean
Yours,Raiden,73,0.6759999999999999,0.774,8.0,-3.988,1.0,0.0338,0.13699999999999998,0.0,0.106,0.392,86.994,235413.0,2020.0,Korean
Runner (feat. CHANGMO),T1,46,0.588,0.7859999999999999,1.0,-6.082999999999998,0.0,0.0634,0.0276,0.0,0.0855,0.465,150.025,171000.0,2021.0,Korean
love4eva (feat. Grimes),LOONA/yyxy,58,0.738,0.954,1.0,-2.146,1.0,0.0356,0.0692,0.0,0.222,0.742,102.015,220477.0,2018.0,Korean
NEON,YUKIKA,53,0.647,0.921,5.0,-4.078,1.0,0.0561,0.14,1.11e-06,0.379,0.774,114.991,220795.0,2019.0,Korean
Cherries Jubiles 좋아하고 있어요,YUKIKA,24,0.612,0.8320000000000001,7.0,-3.589,1.0,0.0475,0.382,0.0,0.246,0.5820000000000001,100.019,245314.0,2019.0,Korean
Best Friend (with SEULGI),WENDY,57,0.48,0.584,5.0,-4.263,0.0,0.0441,0.606,0.0,0.203,0.349,115.879,210733.0,2021.0,Korean
When This Rain Stops,WENDY,63,0.624,0.521,8.0,-3.11,1.0,0.0365,0.805,0.0,0.112,0.382,151.759,244547.0,2021.0,Korean
Jungle,CIX,57,0.487,0.805,2.0,-2.132,0.0,0.0539,0.142,0.0,0.198,0.213,146.065,228467.0,2020.0,Korean
Movie Star,CIX,57,0.718,0.89,3.0,-3.798,0.0,0.0553,0.107,0.0,0.462,0.741,111.967,210507.0,2019.0,Korean
IDEA (理想),TAEMIN,65,0.48,0.813,10.0,-5.437,0.0,0.0575,0.00456,0.0,0.229,0.7,120.888,193547.0,2020.0,Korean
Press Your Number,TAEMIN,53,0.6559999999999999,0.78,10.0,-3.609,0.0,0.058,0.18600000000000005,0.0,0.209,0.613,120.021,226258.0,2016.0,Korean
The Purge,Jay Park,58,0.745,0.902,6.0,-2.373,1.0,0.13699999999999998,0.114,0.0,0.124,0.775,162.045,221388.0,2020.0,Korean
Oscar,pH-1,56,0.682,0.83,6.0,-4.39,0.0,0.0641,0.135,0.0,0.126,0.657,97.027,188107.0,2020.0,Korean
Joker (Feat. JAMIE),BIG Naughty,56,0.6809999999999999,0.58,0.0,-6.3679999999999986,0.0,0.0686,0.65,2.62e-06,0.159,0.486,97.226,199507.0,2021.0,Korean
Apollo 11 (feat. Jay Park),Jamie,58,0.635,0.728,11.0,-2.84,1.0,0.0792,0.625,0.0,0.124,0.531,145.828,200480.0,2020.0,Korean
Clicker,Lee Seung Hyub (J.DON),38,0.813,0.848,11.0,-2.955,0.0,0.0505,0.149,0.0,0.338,0.8859999999999999,136.925,189387.0,2021.0,Korean
Moon & Cheese,Lee Seung Hyub (J.DON),29,0.627,0.762,7.0,-3.11,1.0,0.0763,0.471,0.0,0.621,0.625,89.081,220320.0,2021.0,Korean
Superstar (Feat. CHEEZE),Lee Seung Hyub (J.DON),28,0.789,0.6809999999999999,5.0,-5.4,1.0,0.0517,0.488,0.0,0.102,0.727,97.994,192507.0,2021.0,Korean
LOVE% (feat. DAWN),DEMIAN,55,0.758,0.759,1.0,-4.669,1.0,0.38,0.0362,9.29e-06,0.101,0.8079999999999999,104.703,213493.0,2021.0,Korean
DADADA,LUNARSOLAR,49,0.7909999999999999,0.904,6.0,-1.833,0.0,0.0861,0.225,0.0,0.113,0.775,124.957,181173.0,2021.0,Korean
WHY DON'T WE (Feat. CHUNG HA),Rain,47,0.772,0.789,5.0,-3.266,0.0,0.0479,0.0431,0.0,0.136,0.561,120.022,178387.0,2021.0,Korean
MAGNETIC (Feat. Jackson Wang),Rain,56,0.826,0.657,11.0,-4.481,0.0,0.122,0.132,0.0,0.277,0.898,159.986,158840.0,2021.0,Korean
3!4!,IZ*ONE,44,0.636,0.906,4.0,-3.045,0.0,0.0574,0.0312,0.0,0.242,0.417,123.02,250176.0,2021.0,Korean
5K,LEE JIN HYUK,37,0.8420000000000001,0.835,6.0,-3.467,0.0,0.155,0.0736,0.0,0.118,0.893,110.006,181013.0,2021.0,Korean
Spider,HOSHI,68,0.753,0.7020000000000001,6.0,-5.675,0.0,0.139,0.0277,0.0,0.0488,0.69,97.991,211578.0,2021.0,Korean
Go,SEUNGKWAN,51,0.6679999999999999,0.79,11.0,-4.585,0.0,0.0487,0.305,0.0,0.101,0.649,103.997,213453.0,2020.0,Korean
Just do it,BSS,53,0.61,0.978,2.0,-2.432,1.0,0.121,0.17,0.0,0.392,0.815,150.047,201758.0,2018.0,Korean
UNNATURAL,WJSN,66,0.703,0.914,6.0,-0.6920000000000001,1.0,0.157,0.365,0.0,0.104,0.7070000000000001,124.203,181107.0,2021.0,Korean
ASAP,STAYC,76,0.764,0.802,0.0,-4.217,1.0,0.0351,0.102,0.0,0.189,0.32299999999999995,132.02,194080.0,2021.0,Korean
House Party,SUPER JUNIOR,64,0.489,0.8759999999999999,0.0,-3.279,1.0,0.125,0.0797,0.0,0.139,0.833,114.959,241453.0,2021.0,Korean
Prayer 기도 (With dawn is coming 새벽),LambC,10,0.375,0.208,9.0,-11.44,1.0,0.0406,0.7190000000000001,1.27e-06,0.106,0.232,90.174,189104.0,2019.0,Korean
